x,y,w1,w2,w3,w4,w5
6,1,-1.9732243,-1.100904756,0.61184050800000001,-1.4627164479999999,0
23,0,1.597219572,0.099852922999999996,-0.52656276000000002,-0.51857713299999997,0
25,0,1.012146837,0.56264494499999995,-0.851820837,-0.72382480999999999,1
40,0,1.2371748119999999,0.55013705300000004,0.44921147,0.0082252379999999993,0
47,0,1.192169217,1.012929075,-0.68919179799999997,-0.54822402000000003,0
15,0,0.022023746,-0.33792331399999997,-0.038675645000000002,0.42556218200000001,0
23,0,0.022023746,-0.41297066900000001,-0.36393372200000002,0.35258523000000003,0
20,0,1.4922065170000001,2.5639077440000002,-0.68919179799999997,-0.117203898,0
17,0,-1.73319446,1.125500108,1.2623566610000001,1.805282678,1
42,0,2.1822923080000001,1.825942087,1.750243776,-0.42051435399999998,0
11,0,-0.41303033900000002,-0.33792331399999997,2.5633889669999999,2.4757584229999998,1
11,0,0.052027476000000003,0.14988449300000001,-0.68919179799999997,0.092604838999999994,1
32,0,-0.0079799840000000007,-0.46300223899999998,2.4007599289999999,-0.117203898,0
22,0,0.022023746,-0.062749679000000003,-0.52656276000000002,-0.73978851800000001,1
13,0,-0.12799490399999999,-0.800715336,1.4249856990000001,0.585199264,0
19,0,-0.92309374899999996,0.062329245999999998,-0.851820837,-0.019141119000000002,0
26,1,0.93713751199999995,-0.22535228199999999,-0.68919179799999997,-1.6405977679999999,1
24,0,0.93713751199999995,-0.32541542099999998,-1.0144498749999999,-0.39542852699999997,0
16,0,-1.0281068040000001,-0.387954884,-1.0144498749999999,-0.46612494900000001,1
11,0,0.097033070999999999,-0.200336497,-0.68919179799999997,-0.114923368,0
25,1,-0.66806204400000002,0.23743974100000001,0.123953393,-1.011171558,0
26,0,1.1171598920000001,0.12486870799999999,0.93709858400000001,0.243119802,1
15,0,0.26205358699999998,-0.71316008900000005,-0.851820837,-0.60523726300000003,0
15,0,-0.35302287900000001,-0.17532071199999999,0.28658243100000003,0.29785251600000001,0
8,0,-1.448159025,0.60016862299999996,1.0997276229999999,0.370829468,0
13,1,0.74211326700000002,-0.287891744,-0.52656276000000002,0.46889224699999998,0
37,0,-0.65306017900000002,-0.012718109,1.2623566610000001,-0.862937124,1
12,0,0.92213564699999995,-0.30039963600000003,0.93709858400000001,0.046994243999999998,0
21,0,-0.69806577400000003,0.31248709600000002,0.61184050800000001,0.049274774,1
12,0,0.80212072700000003,0.75026333300000003,-0.20130468400000001,-0.74434957800000001,0
24,0,2.002269928,1.3131184950000001,0.123953393,2.3708540550000001,1
22,0,0.44207596700000001,-0.387954884,-1.0144498749999999,-1.246066122,0
50,0,3.5774657539999999,2.0260683670000001,0.44921147,-0.27227992000000001,0
18,0,0.067029341000000006,0.22493184799999999,0.61184050800000001,-0.90170612999999999,0
21,0,1.282180407,0.41255023600000001,-0.851820837,-0.65312838799999995,0
55,1,2.872378098,2.9266366260000001,-1.1770789129999999,-0.84241235699999995,1
30,0,0.93713751199999995,0.80029490299999995,2.5633889669999999,-0.66453103700000005,1
25,0,0.60709648199999999,-0.31290752900000002,1.587614737,-0.42051435399999998,0
16,0,-0.66806204400000002,2.3137498939999999,1.750243776,1.805282678,0
14,0,-1.8082037849999999,-1.338554713,-0.038675645000000002,2.094909956,1
16,0,-0.50304152899999999,-0.387954884,-0.52656276000000002,-0.31332945600000001,1
31,0,1.2671785419999999,3.0016839809999998,-0.52656276000000002,-0.155972903,1
16,0,0.75711513200000002,-0.112781249,0.77446954599999995,3.2169305910000001,0
22,0,0.112034936,0.37502655800000001,-0.038675645000000002,-1.0704653310000001,0
19,0,1.4321990570000001,0.91286593500000002,0.123953393,-0.500332895,0
54,0,2.197294173,1.062960645,-0.20130468400000001,0.79272747099999996,1
31,0,-0.022981848999999999,1.4757210970000001,-0.52656276000000002,2.3708540550000001,1
19,0,-0.41303033900000002,-0.31290752900000002,-0.038675645000000002,-0.94275566600000005,1
87,0,-0.62305644900000001,-0.76319165899999997,-0.36393372200000002,-0.283682569,1
13,0,-0.26301168899999999,-0.46300223899999998,-0.038675645000000002,0.078921660000000005,0
23,0,-0.47303779899999998,-0.10027335699999999,0.44921147,1.570388114,0
25,0,0.022023746,-0.33792331399999997,0.123953393,-0.90170612999999999,0
68,0,1.6872307630000001,-0.50052591599999996,-0.36393372200000002,-0.36806217000000002,0
10,0,-0.96809934399999997,-0.23786017400000001,1.587614737,-0.75347169700000005,0
20,0,1.4472009219999999,0.57515283800000006,-0.52656276000000002,-0.63488414999999998,0
20,0,-0.92309374899999996,0.062329245999999998,0.28658243100000003,0.395915295,0
12,0,-0.87808815399999995,-0.00021021700000000001,0.44921147,-0.561907198,1
35,1,0.29205731699999998,-0.037733893999999997,-0.038675645000000002,-0.90170612999999999,1
17,0,0.637100212,-0.26287595899999999,-0.20130468400000001,-0.089837541000000007,1
20,0,-1.7481963250000001,1.73838684,2.0755018519999999,2.4757584229999998,0
76,0,-0.12799490399999999,0.58766072999999996,0.61184050800000001,0.48713648500000001,0
42,0,0.87713005200000005,0.387534451,2.8886470439999998,1.7026588389999999,1
14,0,-0.69806577400000003,1.500736882,2.238130891,2.4757584229999998,0
17,0,-0.41303033900000002,0.350010773,0.77446954599999995,7.3880194960000001,1
46,1,0.382068507,0.37502655800000001,1.4249856990000001,-0.81276546999999999,1
86,0,0.50208342699999997,0.83781857999999998,-0.52656276000000002,-1.1137953970000001,1
37,0,1.4922065170000001,-0.112781249,-0.52656276000000002,0.046994243999999998,0
16,0,0.92213564699999995,-0.087765464000000001,-0.851820837,-0.078434892000000006,1
16,0,-1.328144105,-0.838239014,-0.52656276000000002,2.8976564260000002,1
14,0,0.33706291199999999,-0.387954884,-1.0144498749999999,0.117690666,1
21,0,0.232049857,0.024805568,2.4007599289999999,0.224875564,0
19,1,-0.48803966399999998,-0.50052591599999996,-1.0144498749999999,-0.19702243899999999,1
22,0,0.17204239599999999,0.024805568,-0.20130468400000001,0.040152655000000002,0
22,1,2.4673277429999998,0.88785015,-0.851820837,-0.55278507899999996,1
15,0,0.622098347,-0.025226002000000001,-0.36393372200000002,-0.27684098000000001,1
18,0,0.44207596700000001,2.163655184,0.61184050800000001,1.6661703640000001,1
13,0,-0.66806204400000002,-0.75068376599999997,-1.0144498749999999,-0.64172573899999996,1
20,0,0.622098347,0.199916063,-0.038675645000000002,0.69466469200000003,0
19,0,0.382068507,0.52512126800000003,-0.20130468400000001,-0.35209846099999997,0
19,0,-0.21800609400000001,-0.25036806700000003,-0.52656276000000002,-0.61435938199999995,1
15,0,0.41207223700000001,-0.67563641100000005,2.0755018519999999,0.77448323299999999,0
24,0,0.17204239599999999,-0.96331793899999996,-0.851820837,-0.035104826999999998,1
15,0,-0.24800982399999999,0.67521597799999999,0.28658243100000003,-0.34525687199999999,1
15,0,2.2422997680000001,0.22493184799999999,-0.038675645000000002,-0.27227992000000001,0
20,0,-0.93809561399999997,0.36251866599999999,0.77446954599999995,0.35258523000000003,1
40,0,-0.022981848999999999,0.062329245999999998,-0.851820837,-0.53226031100000004,1
41,0,0.217047992,3.8647285629999999,2.4007599289999999,-0.59611514399999999,0
49,0,1.132161757,0.56264494499999995,1.0997276229999999,0.138215434,0
22,0,-0.23300795899999999,0.387534451,-0.038675645000000002,0.40275688399999998,1
29,0,0.98214310699999996,-0.12528914199999999,0.28658243100000003,-0.99520785,0
18,0,-0.96809934399999997,0.53762916000000005,-0.038675645000000002,-0.201583498,1
22,1,-0.39802847400000002,-0.63811273400000001,-0.20130468400000001,-0.70558057200000002,0
29,0,0.112034936,1.6258158069999999,0.44921147,-0.60523726300000003,1
29,0,1.537212112,0.81280279499999997,-0.038675645000000002,-0.19474190899999999,1
23,0,0.66710394200000001,-0.13779703400000001,-0.36393372200000002,0.74711687599999999,1
25,0,-0.548047124,2.3387656790000002,-0.68919179799999997,-0.74434957800000001,1
16,0,0.037025611,-0.037733893999999997,2.238130891,-0.014580058999999999,1
10,0,0.052027476000000003,0.22493184799999999,-0.52656276000000002,-0.31332945600000001,0
9,0,-0.63805831400000002,-0.23786017400000001,1.912872814,2.4187451800000002,1
15,0,-0.052985578999999998,-0.350431206,-0.52656276000000002,0.67642045399999995,1
31,1,0.232049857,0.92537382800000001,-0.20130468400000001,-1.1206369860000001,1
14,0,-0.38302660900000002,-1.038365293,1.4249856990000001,1.048146802,0
21,0,0.42707410200000001,0.23743974100000001,-0.20130468400000001,-0.025982708,1
24,0,1.0571524320000001,-0.75068376599999997,2.0755018519999999,0.138215434,1
57,0,1.372191597,1.0879764300000001,0.123953393,0.247680862,1
15,0,-0.75807323400000004,-0.41297066900000001,-0.851820837,-0.117203898,1
17,0,-0.24800982399999999,0.61267651499999998,1.750243776,0.50994178199999995,0
12,0,-0.48803966399999998,-0.55055748599999998,-0.52656276000000002,0.50081966300000003,0
59,0,1.7172344930000001,0.162392386,-0.20130468400000001,-0.68277527500000001,0
20,0,-1.9732243,-0.82573112100000001,-0.52656276000000002,-1.4125447929999999,0
24,0,0.0070218809999999998,-0.025226002000000001,-0.038675645000000002,-0.78996017299999999,1
24,0,0.18704426099999999,-0.67563641100000005,0.44921147,-0.29280468799999998,0
12,0,0.18704426099999999,-0.30039963600000003,-0.36393372200000002,-1.453594329,1
12,0,0.60709648199999999,1.175531678,2.238130891,0.66729833500000002,1
12,0,-0.578050854,0.23743974100000001,1.0997276229999999,0.19750920699999999,1
20,1,-0.26301168899999999,-0.50052591599999996,-0.52656276000000002,-0.86977871399999995,1
36,0,-0.77307509900000004,-0.66312851900000003,-0.038675645000000002,1.255675009,0
23,0,0.99714497199999996,0.23743974100000001,-0.68919179799999997,-0.84241235699999995,1
26,0,-1.5981776750000001,2.4513367119999998,1.587614737,1.531619109,1
52,0,2.0922811179999998,0.475089698,0.61184050800000001,-1.0362573850000001,0
30,0,0.112034936,0.93788172000000003,-0.038675645000000002,-0.78996017299999999,1
35,0,-0.32301914900000001,-0.85074690600000002,-0.20130468400000001,0.31837728399999998,0
19,0,-0.92309374899999996,-0.55055748599999998,2.238130891,-0.862937124,0
12,0,0.54708902199999998,1.125500108,0.77446954599999995,0.092604838999999994,0
51,0,1.252176677,1.513244775,1.750243776,-0.33613475300000001,0
25,0,1.6572270330000001,-0.25036806700000003,1.750243776,-0.201583498,1
15,1,0.247051722,-0.85074690600000002,-1.0144498749999999,0.40959847399999999,0
5,0,-1.133119859,-0.63811273400000001,-0.038675645000000002,0.66729833500000002,0
18,0,0.397070372,1.062960645,-0.36393372200000002,-0.23579144399999999,0
25,1,0.217047992,0.112360816,0.77446954599999995,0.867984953,1
18,0,1.5222102470000001,3.4644760030000001,-0.851820837,0.21803397499999999,1
16,0,-0.72806950400000003,-0.87576269100000004,-0.038675645000000002,-0.42051435399999998,1
14,0,0.652102077,-0.62560484100000002,-0.851820837,0.29785251600000001,0
32,0,0.75711513200000002,1.163023785,-0.68919179799999997,-0.114923368,1
17,0,-0.77307509900000004,-0.93830215400000005,-0.68919179799999997,-0.461563889,0
14,0,1.402195327,1.275594817,2.238130891,-0.31332945600000001,0
58,0,-0.38302660900000002,-1.0633810779999999,-0.68919179799999997,0.32977993300000003,0
54,0,0.96714124199999996,-0.75068376599999997,-0.20130468400000001,-1.2072971159999999,0
18,0,-0.93809561399999997,0.212423956,-0.68919179799999997,-0.68277527500000001,1
19,0,0.47207969700000002,0.18740817100000001,-0.20130468400000001,-0.23579144399999999,0
12,0,0.30705918199999999,-1.276015251,-0.851820837,-0.84241235699999995,1
40,0,0.59209461699999999,1.550768452,2.238130891,1.24883342,1
28,0,0.232049857,0.162392386,0.93709858400000001,-0.21754720599999999,1
20,0,0.082031205999999995,2.3637814640000001,-0.20130468400000001,-0.27227992000000001,1
28,0,-0.89309001899999996,-0.88827058400000003,0.77446954599999995,-0.117203898,1
26,0,-1.4931646199999999,-0.96331793899999996,-0.038675645000000002,-0.23579144399999999,1
13,0,0.92213564699999995,0.12486870799999999,-0.68919179799999997,0.078921660000000005,1
23,0,-0.052985578999999998,0.85032647299999997,-0.851820837,0.247680862,1
24,0,-0.052985578999999998,-1.0258574009999999,0.44921147,-0.27227992000000001,1
29,0,-0.082989308999999997,0.037313460999999999,0.93709858400000001,-0.27684098000000001,0
13,0,0.097033070999999999,0.92537382800000001,-0.20130468400000001,2.8383626529999999,0
13,0,-0.26301168899999999,1.2505790320000001,-0.20130468400000001,0.68554257299999999,0
38,0,0.44207596700000001,-0.162812819,-0.038675645000000002,-0.15369237399999999,0
28,0,0.15704053100000001,0.13737660099999999,-0.52656276000000002,-0.82872917800000001,0
10,0,0.367066642,-0.75068376599999997,1.2623566610000001,0.0082252379999999993,1
26,0,0.26205358699999998,0.18740817100000001,0.28658243100000003,-0.628042561,1
16,0,0.74211326700000002,0.14988449300000001,-0.20130468400000001,0.50994178199999995,0
16,0,-0.47303779899999998,0.63769229999999999,1.4249856990000001,2.8360821230000002,0
35,0,0.47207969700000002,0.95038961300000002,-1.3397079510000001,-0.39086746700000002,1
12,1,-0.052985578999999998,-1.5261731009999999,0.44921147,-0.90854771899999998,1
11,0,0.217047992,0.48759759000000003,0.93709858400000001,-0.61892044199999996,1
69,0,0.15704053100000001,-0.70065219599999995,0.123953393,0.046994243999999998,0
36,0,2.8423743680000002,2.2136867539999998,-0.20130468400000001,0.45064800900000002,0
12,0,-0.12799490399999999,0.14988449300000001,-0.36393372200000002,-0.073873832,0
22,0,0.95213937699999995,2.826573486,-0.68919179799999997,0.28873039700000003,0
22,0,1.1771673519999999,0.76277122500000005,-0.851820837,0.612565621,0
70,1,0.78711886200000003,1.5757842369999999,1.4249856990000001,-0.24035250399999999,1
25,0,0.54708902199999998,-0.51303380899999995,0.77446954599999995,0.058396892999999998,0
46,0,-1.58317581,0.76277122500000005,0.28658243100000003,-0.42507541300000001,1
24,0,-0.20300422900000001,-0.012718109,2.5633889669999999,-0.347537402,0
60,1,-0.87808815399999995,-1.0633810779999999,-1.1770789129999999,-1.223260824,1
40,0,0.50208342699999997,-0.23786017400000001,-0.36393372200000002,-0.42051435399999998,0
13,0,-0.037983714000000002,-0.72566798099999996,0.123953393,-1.0362573850000001,0
26,0,1.7472382230000001,0.62518440799999997,-0.851820837,-1.2483466519999999,0
29,0,-0.42803220400000003,-0.45049434599999999,-0.20130468400000001,-0.035104826999999998,0
28,0,4.0125198390000003,1.062960645,0.61184050800000001,-0.082995950999999998,0
51,0,-0.42803220400000003,1.000421183,-0.68919179799999997,-1.223260824,1
25,0,-1.70319073,-1.7388072729999999,0.123953393,-0.082995950999999998,0
25,0,0.72711140200000002,0.112360816,-0.68919179799999997,-0.35894005099999998,0
95,1,-0.20300422900000001,2.5889235290000001,2.5633889669999999,0.70606734100000001,1
18,0,0.80212072700000003,-0.42547856099999998,0.93709858400000001,0.395915295,1
20,1,0.247051722,-0.82573112100000001,-0.68919179799999997,-0.117203898,1
12,0,-0.71306763900000003,-0.63811273400000001,0.28658243100000003,0.85658230400000002,0
29,0,0.83212445700000004,-0.33792331399999997,-0.038675645000000002,-0.58699302499999995,0
11,0,-0.83308255899999994,2.2261946469999998,1.0997276229999999,0.21347291500000001,0
35,0,-0.0079799840000000007,-0.387954884,1.587614737,-0.86977871399999995,0
28,0,-0.51804339399999999,1.38816585,0.28658243100000003,0.051555304000000003,1
16,0,-0.77307509900000004,0.55013705300000004,0.61184050800000001,2.0721046580000002,1
18,0,-1.208129185,-0.387954884,1.587614737,0.81553276799999996,1
14,0,-0.66806204400000002,-0.98833372399999997,-0.36393372200000002,-0.60067620399999999,0
36,0,0.54708902199999998,-1.2509994659999999,-0.68919179799999997,-0.78311858300000003,0
22,1,-1.61317954,-0.82573112100000001,0.28658243100000003,-0.49577183499999999,0
19,0,-0.563048989,-0.60058905600000001,2.238130891,-0.53910190099999999,0
21,0,0.93713751199999995,0.57515283800000006,0.93709858400000001,-0.19702243899999999,0
15,1,-1.91321684,0.81280279499999997,-0.68919179799999997,-1.223260824,1
20,0,-0.36802474400000001,0.71273965500000003,1.912872814,0.45064800900000002,1
59,0,-0.77307509900000004,-1.2009678960000001,-0.20130468400000001,0.78360535200000003,0
14,0,-0.83308255899999994,0.087345031000000004,-0.52656276000000002,-1.4672775069999999,1
11,0,-0.067987443999999994,-0.200336497,-0.20130468400000001,-1.5653402860000001,1
14,0,-0.33802101400000001,0.062329245999999998,-0.68919179799999997,0.84517965500000003,1
24,0,-0.308017284,0.074837137999999997,-0.36393372200000002,-0.39086746700000002,0
18,0,1.5522139770000001,1.4381974200000001,-0.68919179799999997,-0.158253433,1
35,0,0.78711886200000003,0.80029490299999995,-0.851820837,0.049274774,0
21,0,0.352064777,-0.037733893999999997,-0.36393372200000002,-0.40911170499999999,0
18,0,0.32206104699999999,1.8759736570000001,-0.36393372200000002,-0.23351091500000001,0
9,0,1.1771673519999999,0.53762916000000005,-1.0144498749999999,-0.155972903,1
23,0,0.69710767200000001,0.14988449300000001,-0.36393372200000002,-0.83100970799999996,1
54,0,-1.4631608899999999,-1.050873186,-0.52656276000000002,0.247680862,0
13,0,-0.037983714000000002,-0.062749679000000003,-0.851820837,1.2602360690000001,1
38,0,1.9872680629999999,0.900358043,-0.038675645000000002,0.040152655000000002,0
40,0,1.042150567,1.163023785,-0.20130468400000001,-0.31332945600000001,1
18,0,-0.278013554,-0.37544699100000001,-0.20130468400000001,0.79500800100000002,1
40,0,0.367066642,1.938513119,0.93709858400000001,0.046994243999999998,0
9,0,-0.082989308999999997,-0.075257571999999995,-1.0144498749999999,-1.604109292,0
8,0,-0.44303406899999997,-0.68814430400000004,-0.038675645000000002,0.001383649,0
20,0,-0.35302287900000001,-1.038365293,-1.1770789129999999,-1.2004555269999999,0
40,0,-1.6881888650000001,0.55013705300000004,-0.36393372200000002,-0.53454084099999999,1
28,1,0.247051722,0.58766072999999996,-0.20130468400000001,-0.19702243899999999,0
29,1,-0.42803220400000003,1.8634657649999999,2.5633889669999999,-0.47980812699999997,1
60,1,1.012146837,2.8766050559999998,1.587614737,-0.50945501400000004,0
38,1,1.192169217,1.0504527530000001,-0.851820837,0.34346311099999999,1
28,1,-0.293015419,2.739018239,1.0997276229999999,-1.0978316880000001,1
20,0,1.2971822719999999,1.775910517,-0.68919179799999997,-0.628042561,1
24,1,0.90713378200000006,1.112992215,2.7260180049999998,-0.35209846099999997,0
15,1,0.74211326700000002,2.4263209269999999,-0.36393372200000002,0.108568547,1
21,0,3.4274471040000001,1.9760367969999999,-0.851820837,-0.31332945600000001,1
11,0,-0.157998634,-1.0633810779999999,-0.52656276000000002,-0.60523726300000003,1
6,0,0.69710767200000001,0.350010773,-1.0144498749999999,-0.283682569,1
14,0,0.367066642,-0.40046277600000002,-0.68919179799999997,0.21803397499999999,1
22,0,0.082031205999999995,-0.73817587399999995,0.61184050800000001,-0.42051435399999998,0
32,0,0.59209461699999999,2.3387656790000002,0.123953393,1.0527078620000001,1
19,0,0.17204239599999999,-0.12528914199999999,1.750243776,0.0082252379999999993,0
29,0,0.90713378200000006,-0.012718109,-0.68919179799999997,-0.90170612999999999,1
14,0,-0.067987443999999994,-0.287891744,-0.36393372200000002,-0.19702243899999999,1
35,0,0.59209461699999999,-0.45049434599999999,-0.36393372200000002,0.27504721900000001,0
46,0,0.69710767200000001,-0.46300223899999998,-0.68919179799999997,-0.96556096300000005,1
34,0,3.1424116689999999,2.2512104320000002,1.0997276229999999,-0.27227992000000001,1
23,1,1.012146837,0.57515283800000006,-1.3397079510000001,-0.95187778499999998,0
18,0,0.067029341000000006,-0.66312851900000003,-0.52656276000000002,-0.38402587799999999,0
18,0,2.4223221480000001,0.249947633,-0.68919179799999997,-0.72838586900000002,0
50,0,2.1072829830000002,-0.26287595899999999,-0.851820837,-0.201583498,1
41,0,-1.79320192,0.14988449300000001,-0.038675645000000002,-0.56418772800000005,0
23,0,0.89213191700000005,1.7008631620000001,0.93709858400000001,-0.12860654599999999,1
12,0,1.012146837,-0.36293909899999999,-0.36393372200000002,0.75623899500000002,1
14,0,0.15704053100000001,-0.75068376599999997,-1.1770789129999999,-0.56418772800000005,0
22,0,0.45707783200000002,-0.53804959399999996,-0.52656276000000002,-0.35209846099999997,0
17,1,0.72711140200000002,2.076099937,-0.52656276000000002,-0.15369237399999999,0
32,0,8.9631352930000006,1.6633394850000001,-0.36393372200000002,-1.4125447929999999,1
38,0,-0.38302660900000002,-0.025226002000000001,0.44921147,-0.61892044199999996,1
19,0,0.29205731699999998,2.8015577010000001,-0.20130468400000001,0.66729833500000002,1
29,0,0.15704053100000001,0.199916063,-0.038675645000000002,-0.84241235699999995,0
25,0,0.382068507,0.77527911800000004,-0.52656276000000002,1.0527078620000001,1
9,0,-0.173000499,-0.287891744,-0.038675645000000002,-0.87205924300000004,0
41,0,1.9872680629999999,2.3512735720000002,-0.851820837,-0.117203898,1
31,0,0.26205358699999998,0.67521597799999999,0.28658243100000003,1.0321830940000001,0
49,0,0.382068507,-0.67563641100000005,-0.851820837,-0.61892044199999996,1
111,0,-0.36802474400000001,-1.0258574009999999,-0.36393372200000002,-0.283682569,0
16,0,1.1771673519999999,0.78778700999999995,-0.038675645000000002,0.74255581699999995,1
15,1,1.7172344930000001,1.513244775,-1.0144498749999999,-1.2027360570000001,1
27,0,-0.24800982399999999,-1.163444218,0.61184050800000001,0.27276668900000001,1
21,0,0.50208342699999997,-0.60058905600000001,-0.36393372200000002,-0.44103912200000001,1
27,0,-0.35302287900000001,-1.163444218,-0.20130468400000001,-0.23807197399999999,0
22,0,1.2371748119999999,1.4381974200000001,2.4007599289999999,-0.75347169700000005,1
18,0,0.92213564699999995,0.41255023600000001,0.61184050800000001,-0.0054579399999999997,0
21,0,-0.18800236400000001,0.012297676,-0.038675645000000002,-0.46612494900000001,1
21,0,-0.93809561399999997,-0.25036806700000003,1.587614737,-0.56418772800000005,1
29,0,1.102158027,-0.12528914199999999,-0.52656276000000002,-0.31332945600000001,0
33,1,1.4922065170000001,2.7640340239999999,2.0755018519999999,0.27732774799999999,0
24,0,-0.26301168899999999,-0.387954884,1.0997276229999999,0.29785251600000001,0
20,1,0.17204239599999999,-0.012718109,1.587614737,-0.78996017299999999,1
29,0,0.69710767200000001,1.450705312,2.238130891,1.9238702249999999,0
33,0,0.81712259200000004,2.1511472920000001,1.0997276229999999,0.42556218200000001,0
23,0,-0.308017284,-1.100904756,-0.851820837,-0.39542852699999997,0
25,0,1.5522139770000001,0.97540539800000003,0.28658243100000003,-0.201583498,0
15,0,0.022023746,0.68772387000000001,1.2623566610000001,-0.053349065000000001,0
21,0,-0.563048989,1.012929075,-0.038675645000000002,-0.59839567400000004,0
17,0,0.14203866600000001,0.96289750500000004,2.0755018519999999,1.002536208,1
18,0,-0.548047124,-0.45049434599999999,-0.36393372200000002,-0.45700283000000003,0
14,0,-0.278013554,0.112360816,1.2623566610000001,-0.68277527500000001,0
10,0,-0.112993039,-0.387954884,0.44921147,0.046994243999999998,1
23,0,0.232049857,0.024805568,-0.68919179799999997,-0.78996017299999999,0
28,0,-0.082989308999999997,0.14988449300000001,-0.038675645000000002,0.27504721900000001,1
36,0,0.41207223700000001,0.45007391299999999,0.77446954599999995,-0.862937124,1
32,0,0.90713378200000006,0.65020019299999998,0.93709858400000001,-0.32245157499999999,0
27,0,-0.037983714000000002,0.46258180599999998,1.4249856990000001,-0.19474190899999999,0
17,0,0.247051722,-0.31290752900000002,1.0997276229999999,0.20891185600000001,0
14,0,1.192169217,0.162392386,-0.52656276000000002,-0.87205924300000004,1
18,0,-0.47303779899999998,-0.25036806700000003,0.123953393,0.66729833500000002,1
35,0,0.127036801,1.1380079999999999,-0.851820837,-1.0339768549999999,0
28,0,0.87713005200000005,0.475089698,-0.038675645000000002,-0.46612494900000001,0
22,0,0.93713751199999995,-0.22535228199999999,0.123953393,-1.020293677,0
32,0,2.9623892879999998,0.42505812799999998,-0.20130468400000001,-1.0339768549999999,0
11,0,0.26205358699999998,-0.81322322899999999,1.750243776,0.108568547,0
10,0,-0.44303406899999997,-1.401094176,0.28658243100000003,-1.6063898219999999,0
18,0,0.022023746,1.000421183,-0.52656276000000002,0.108568547,0
33,0,0.99714497199999996,0.17490027799999999,-0.36393372200000002,-0.70558057200000002,1
28,0,0.30705918199999999,0.900358043,-0.038675645000000002,-0.082995950999999998,1
13,0,-0.72806950400000003,0.249947633,-0.20130468400000001,0.13365437399999999,0
14,0,-0.38302660900000002,-0.76319165899999997,0.93709858400000001,-0.58699302499999995,1
27,0,-0.69806577400000003,-0.56306537899999998,0.44921147,-0.92223089800000002,1
26,0,-0.21800609400000001,-0.70065219599999995,-0.20130468400000001,-0.56874878699999998,1
25,0,0.20204612599999999,0.73775544000000004,-0.038675645000000002,-0.155972903,0
